id,label,content,event_label,if_marked_label
4.99e+17,0.0,The whistleblower said it wasn't his intention to take the #StLouis PD down but he HAD to say something. He filed a lawsuit. #Ferguson,1,1
4.99e+17,0.0,"Police still at one end of W. Florissant, protesters now at Greater St. Mark Church. #Ferguson p/v @JustinGlawe http://t.co/ujLgUmKLNS",1,1
4.99e+17,0.0,Peaceful youth demonstration at Greater St. Mark Church #ferguson http://t.co/feWLxdme9R,1,1
4.99e+17,0.0,Peaceful youth demonstration at Greater St. Mark Church #ferguson http://t.co/acvuzlAN5l,1,1
4.99e+17,0.0,Peaceful youth demonstration at Greater St. Mark Church #ferguson http://t.co/TEEq3mhoxu,1,1
4.99e+17,0.0,Peaceful youth demonstration at Greater St. Mark Church #ferguson http://t.co/AAIO2DPlTn,1,1
4.99e+17,0.0,"""Get out your cars. Join us!"" say youth demonstrators. #ferguson http://t.co/gxJ20e35lv",1,1
4.99e+17,0.0,An 88-year-old woman has joined the youth in #Ferguson http://t.co/dfDid2xV8X,1,1
4.99e+17,0.0,"Mound City Bar Association has agreed to donate their time PRO BONO, for ANY WITNESSES that would like to come forward. #Ferguson #MikeBrown",1,1
4.99e+17,0.0,Tell me again how this guy points loaded rifle at cops w impunity &amp; unarmd black men get killed #Ferguson#UniteBlue http://t.co/QBldRbRKBO,1,1
4.99e+17,0.0,The Mound City Bar Association is offering pro-bono representation to all witnesses of #MikeBrown shooting. #Ferguson,1,1
4.99e+17,0.0,How the federal government is militarizing police departments: http://t.co/IhP182VMRo #Ferguson,1,1
4.99e+17,0.0,88-year-old Creola Mccalister has joined the youth in #Ferguson http://t.co/dfDid2xV8X http://t.co/potRilWqvb,1,1
4.99e+17,0.0,"""Hands up! Don't shoot!"" #ferguson https://t.co/svCE1S0Zek",1,1
4.99e+17,0.0,Not a cop in sight at the #MichaelBrown rally and all is peaceful. #ferguson,1,1
4.99e+17,0.0,"Remember: This is how #Ferguson protests began.Before dogs, tear gas, rubber bullets, intimidation, No-Fly Zone... http://t.co/i43EVto9nc",1,1
4.99e+17,0.0,"Anonymous hacking group threatens #Ferguson police in wake of Shooting  http://t.co/wNjBvxk6MU http://t.co/Vrwv1EdRhM"" via  @BET",1,1
4.99e+17,0.0,The #Ferguson police have NOT interviewed the primary eye witness to Michael Brown's murder &amp; they won't release how many times he was shot.,1,1
4.99e+17,0.0,"The world now knows his name, tonight get to know Mike Brown the person @fox2now at 9 #ferguson http://t.co/jBNenRkexL",1,1
4.99e+17,0.0,"Wow. From responses, it seems people only know about what's happening in #Ferguson from web. What happens when gov ends net neutrality?",1,1
4.99e+17,0.0,Next up on Fox News: Here's some footage of angry black people in #Ferguson with no discussion about why they're angry. Enjoy!#MikeBrown,1,1
4.99e+17,0.0,And They Call #Conservatives Terrorists?#tcot #Ferguson http://t.co/NTpxGviqLB,1,1
4.99e+17,0.0,There's a town that's a no-fly-zone with a media blackout right in the middle of our country. Let that sink in. #Ferguson,1,1
4.99e+17,0.0,Quiet where I am. Lots of talking. Lots of standing. No smash-smash. #Ferguson http://t.co/dXiIc5EQqq,1,1
4.99e+17,0.0,Destruction of property and destruction of life are false equivalents. #MikeBrown #Ferguson,1,1
4.99e+17,0.0,Something being talked about tonight is the makeup of the #Ferguson Police Dept. Here's a breakdown: #MichaelBrown http://t.co/gYd5qgJh5M,1,1
4.99e+17,0.0,Love. #ferguson https://t.co/CKUpWXYjkC,1,1
4.99e+17,0.0,NO VIOLENCE! JUST JUSTICE! #ferguson https://t.co/3R6rTtmvzW,1,1
4.99e+17,0.0,White twitter doing what they do best... #Ferguson #FergusonShooting http://t.co/Ks2YLkYmEJ,1,1
4.99e+17,0.0,"This isn't a riot story. My latest, on why the ""hands up/don't shoot"" protest is so important in St. Louis: http://t.co/VjJlU4Y2Fe #Ferguson",1,1
4.99e+17,0.0,"The occasional police car drives through and some shouts of ""F-ck the Police!"" can be heard. But back to peaceful when they leave. #Ferguson",1,1
4.99e+17,0.0,A Great Grandmother in #Ferguson came out &amp; stood with the young for #MikeBrown.  This is our city. http://t.co/liKmCfhQ9b,1,1
4.99e+17,0.0,"#STL A cleanup for #Ferguson has been organized. TOMORROW. Meet at 10 am Wednesday August 13, 333 N Florissant Rd, Ferguson, MO 63135",1,1
4.99e+17,0.0,Two weeks before #MichaelBrown was killed he accepted Jesus Christ as his savior! #Ferguson,1,1
4.99e+17,0.0,Keep #dontshoot going! That's the chant of our young people in #Ferguson! http://t.co/CBFBGd63TM,1,1
4.99e+17,0.0,"This is #Ferguson, a suburb in America. http://t.co/GfmHLo4u5q",1,1
4.99e+17,0.0,MT @KLynnTrice  #Ferguson #FergusonShooting #MikeBrown http://t.co/ucqMi2JLxd. Best tweet of the day for me.,1,1
4.99e+17,0.0,#BREAKING: A man just advanced on police. A red laser immediately was painted on his shirt. He threw his hands up. #Ferguson #MichaelBrown,1,1
4.99e+17,0.0,"#Ferguson picture from earlier in the day, high powered rifles trained on protesters http://t.co/OYOur3ZCrA",1,1
4.99e+17,0.0,When white folks start discussing how POC should respond to blatant or covert racism &amp; oppression. -_- #Ferguson http://t.co/bjqZDZFOCY,1,1
4.99e+17,0.0,"Putting out a specific call again: this story should be told by Black youth, from #Ferguson. If that's you, we have a platform, get at me",1,1
4.99e+17,0.0,"Cops warn the crowd. The photog's gas mask comes out. Someone is chanting ""Gaza Strip."" #Ferguson http://t.co/IWJkOg8oy4",1,1
4.99e+17,0.0,This is what the front line looks and sounds like. #Ferguson http://t.co/oIv0daVU8N,1,1
4.99e+17,0.0,"Protestor on bull horn: ""Is this the Gaza Strip you bombin'"" #Ferguson http://t.co/rsPzBuPYb1",1,1
4.99e+17,0.0,"The #Ferguson police look more militarized now than the actual National Guard, here from the 1967 Newark riots: http://t.co/HupsfEWbIJ",1,1
4.99e+17,0.0,"Police told protesters to get out of street, they instead got on knees and said, ""Hands up! Don't shoot!"" #Ferguson http://t.co/XFpEsXBwM3",1,1
4.99e+17,0.0,Right now in #ferguson https://t.co/M0yp0a2Wwv,1,1
4.99e+17,0.0,Crowd of about 250 ignoring order to disperse from W Florissant. #ferguson https://t.co/XsS38XIGPe,1,1
4.99e+17,0.0,Officer ran up and I told him I was lost...didn't care. He cursed me out and called me a bitch. Pulled his gun out... #MikeBrown #Ferguson,1,1
4.99e+17,0.0,I instantly broke down crying and scared for my own life. These officers do NOT care about me...or anyone black #Ferguson #MikeBrown,1,1
4.99e+17,0.0,#Ferguson. Beware of violent street gangs in #ferguson. Here's what they look like. http://t.co/aAmfSnkQ3Z,1,1
4.99e+17,0.0,Wherein a bunch of guys who served in Iraq and Afgh look at the #ferguson cops and say: WTF? http://t.co/moUOH56BJl via @BI_Defense,1,1
4.99e+17,0.0,"BREAKING: Instead of dispersing, protesters got on their knees with their hands up. http://t.co/mvPftWrnEs #Ferguson",1,1
4.99e+17,0.0,"When police are militarized, they go to war with citizens. #Ferguson http://t.co/WHMDzIegv1",1,1
4.99e+17,0.0,Crowd peacefully dispersing at the QT tonight. #Ferguson,1,1
4.99e+17,0.0,"This is Rashaen Aldrige, 20. ""We're here to support the family, to let them know we have their back."" #Ferguson http://t.co/DECQ2VzS6Y",1,1
4.99e+17,0.0,Protest ending for the night. #ferguson https://t.co/wIf4bkrfEc,1,1
4.99e+17,0.0,Missouri Mayor: Looters came from out of town. http://t.co/hv3mPdHtKC ????????Was he talking about Sharpton? http://t.co/qS4wm2BdsK #Ferguson,1,1
4.99e+17,0.0,Do u know how powerful it is 4 blk ppl to be able to tell their OWN stories in the face of oppression?! That's what's happening in #Ferguson,1,1
4.99e+17,0.0,These pro-Israel protesters with rifles in ATL werent ever approached by cops. It helps to be white #Ferguson http://t.co/0sDqDmJz8q,1,1
4.99e+17,0.0,Slow parade of cars and walkers leaving #Ferguson tonight. Peacefully. ?????????????????a??????????????????? http://t.co/FL5TKqmDW8,1,1
4.99e+17,0.0,"A cleanup for #Ferguson has been organized. TOMORROW. Meet at 10 am Wednesday August 13, 333 N Florissant Rd, Ferguson, MO 63135 #MikeBrown",1,1
4.99e+17,0.0,"#Ferguson crowd gone, crowd showed restraint, chanted &amp; yelled at police then left, scene now empty, only media here http://t.co/Tu2LrnSG6c",1,1
4.99e+17,0.0,"A white man in Dallas set a fire, lured firefighters to the scene, shot 15 rounds at them last night...still alive. #Ferguson",1,1
4.99e+17,0.0,"""To protect and serve"" has become ""To harass and shoot""#Ferguson",1,1
4.99e+17,0.0,Prayers for #Ferguson.,1,1
4.99e+17,0.0,"St. Louis Co police confirm female shot in head in 1300 bl Highmont, near QT.  Appears to be drive-by shooting. #ferguson",1,1
4.99e+17,0.0,"Protestors in #Ferguson refuse to move, have put their hands up in front of police. #MikeBrown http://t.co/9TyLGy5cRU",1,1
4.99e+17,0.0,"This is not Kiev, Ukraine. This is #Ferguson, Missouri right now. http://t.co/RXZ0xkaBrP",1,1
4.99e+17,0.0,Wow...A man picks up burning tear gas can and throws it back at police. #ferguson pic by @kodacohen @stltoday http://t.co/SASXU1yF3E,1,1
4.99e+17,0.0,Chambers and W. Florissant right now. #Ferguson http://t.co/fLag6Sw0MU,1,1
4.99e+17,0.0,"My friend Torey just said ALL his local news channels have been blacked out too. OMG #Ferguson this is why there is a ""No Fly Zone"" order!!",1,1
4.99e+17,0.0,Arrest being made. Chambers and W. Florissant right now. #Ferguson http://t.co/plnA4OS2IY,1,1
4.99e+17,0.0,"St. Louis County police tell me woman shot in the head and that a Lt. on scene said she's ""alert and gonna live."" #Ferguson",1,1
4.99e+17,0.0,A witness describes the use of tear gas tonight. #Ferguson http://t.co/B6vi7M10ck,1,1
4.99e+17,0.0,"No-fly zones, military police, teargas, censorship, machine guns. In response to the murder of an innocent kid. We're fucked. #Ferguson.",1,1
4.99e+17,0.0,"Police fire tear gas at protestors for the third night in a row in Ferguson, Mo. #Ferguson #MikeBrown http://t.co/BEoZT5yjkU",1,1
4.99e+17,0.0,Tanks. Military police. Occupation. Media blackout. No fly zone. In...a suburb. This is America in 2014. #Ferguson,1,1
4.99e+17,0.0,"RT @PDPJ: #Ferguson picture from earlier in the day, high powered rifles trained on protesters http://t.co/qUkG9ztaQt",1,1
4.99e+17,0.0,It's helicopters flying in #Ferguson. How a drive by happen and y'all ain't spot it??! With West Florissant COMPLETELY BLOCKED OFF.,1,1
4.99e+17,0.0,"As all eyes r on the police murder of #MikeBrown in #Ferguson, 3 more unarmed Americans killed by police in LA, Dallas &amp; Tulsa in past week.",1,1
4.99e+17,0.0,"PHOTOS:: #Ferguson, Missouri, looks like a war zone http://t.co/wXClUFvfXH http://t.co/X0ScvTtUA2",1,1
4.99e+17,0.0,All police officers in America should immediately be equipped with body cameras #Ferguson #PoliceState http://t.co/zsuFqz08Ev,1,1
4.99e+17,0.0,GOD BLESS YOU #Ferguson RT @Daaance_Ki: Howard family pray for our own @SpookPacShakur . http://t.co/fW2CJgno6A,1,1
4.99e+17,0.0,Going 2 War With Americans #Ferguson http://t.co/HOHFomjgPp,1,1
4.99e+17,0.0,"RETWEET!!! Before any cops were called, before anyone knew he was killed! One of them is his killer #ferguson http://t.co/MGqiSoj1Ab",1,1
4.99e+17,0.0,"PLEASE DONT TRY TO BUY ME OUT, MONEY OR ANYTHING. MY STORY IS FOR JUSTICE. #Ferguson http://t.co/zL7bNqls22",1,1
4.99e+17,0.0,"The revolution may not be televised, but it's being broadcast LIVE on social media...And we're watching. #Ferguson #MikeBrown",1,1
4.99e+17,0.0,So let me get this right - cops shoot an unarmed kid then put the town under effective martial law? In the USA? In 2014? #Ferguson,1,1
4.99e+17,0.0,Today's events in one video:http://t.co/jMcAQI1ci9#ferguson #justiceformikebrown,1,1
4.99e+17,0.0,When #Ferguson is just a town again - not a Twitter trend or a news story - a mother will still be without her son. http://t.co/mieUXka06T,1,1
4.99e+17,0.0,I look at this and I'm proud. The protesters tonight in #Ferguson were NONVIOLENT. #MikeBrown http://t.co/4CNAP6j31U,1,1
4.99e+17,0.0,even in Afghanistan we never pointed our rifles at civilians there is something seriously wrong with the police in #Ferguson,1,1
4.99e+17,0.0,Hard to ask people to obey the law when The Law kills people w/ impunity. Riots &amp; civil unrest are offsprings of corrupt system. #Ferguson,1,1
4.99e+17,0.0,I've said it before and I'm saying it again... Who are they really afraid of again?? #Ferguson #MikeBrown http://t.co/xxZa8B0npg,1,1
4.99e+17,0.0,The American people are the new insurgents. #ferguson #PoliceState http://t.co/iwQEwOd1gK,1,1
4.99e+17,0.0,Damn #Ferguson #MikeBrown http://t.co/1qmphydgip,1,1
4.99e+17,0.0,Your friendly local police department. Protect and Serve. #Ferguson http://t.co/LIUfLlnXXK,1,1
4.99e+17,0.0,"While the initial looting in #Ferguson was deplorable, it's clear the town is now the victim of a huge militarized police state exercise.",1,1
4.99e+17,0.0,There will be no #BlackOut or Censoring The Global Community from witnessing this #HUMAN travesty #Unity #Ferguson http://t.co/LcOVHIHivD,1,1
4.99e+17,0.0,Is that a bag of chips?! #REAL RT @GinoTheGhost: May be the dopest photo of the year #Ferguson http://t.co/ZxF3zhbjHb,1,1
4.99e+17,0.0,Welcome to the United Police States of America. #Ferguson http://t.co/Wau7wEohv1,1,1
5e+17,0.0,No one should live in a town where militarized police point loaded weapons at unarmed citizens #Ferguson http://t.co/nk0Ugf0tpR #morningjoe,1,1
5e+17,0.0,RT @manofsteele: Man picks up burning tear gas can and throws it back at police. #ferguson pic by @kodacohen http://t.co/tBIacVzMKE,1,1
5e+17,0.0,RT @tabithalou: This what they not showing you on the media. These young men cleaning up after the riot. #Ferguson http://t.co/50AjPG6o3V,1,1
5e+17,0.0,We don't need to stinkin' #PoliceState Americans!This must stop!.@StupidTeanuts: Going 2 War w/ Americans #Ferguson http://t.co/lo4ZQ59DHS,1,1
5e+17,0.0,"This image is unreal. Cops in #Ferguson dressed &amp; armed for war, confronting a lone protestor http://t.co/QpEZQ7mPXq http://t.co/UUP2oXY6qf",1,1
5e+17,0.0,Slain teen had notched a hard-fought victory: A diploma http://t.co/VNpRHaxFh6 #Ferguson #MichaelBrown,1,1
5e+17,0.0,Because the news outlets are blatantly LYING about #MikeBrown murder and ignoring the clear coverup and militarization of #Ferguson,1,1
5e+17,0.0,.@wizkhalifa showed support for #RIPMikeBrown last night during his #STL concert http://t.co/M7OBuIL1eV #Ferguson http://t.co/8FYpZQEWUb,1,1
5e+17,0.0,Photos from @PDPJ #Ferguson http://t.co/CXXG6bPHh9,1,1
5e+17,0.0,"Classes started at 8am, but by 7am #MichaelBrown would be there waiting, eager http://t.co/SVaqe4vR2V #Ferguson http://t.co/P3ubd08DB8",1,1
5e+17,0.0,All of yesterday's Vines in one YouTube video. #ferguson  http://t.co/Q2wUmBg5Cr,1,1
5e+17,0.0,UNEASY NIGHT: St. Louis Post Dispatch's reporting on last night's clashes in #Ferguson http://t.co/wHNNo9yo3T http://t.co/OOuZIRkjpL,1,1
5e+17,0.0,The Civil Rights Act is 50 years old. These two pictures were taken 50 years apart. Behold our progress. #Ferguson http://t.co/8PNn8eteO2,1,1
5e+17,0.0,"Thought I was looking at a pix from Birmingham, Alabama in 1963 but nope I was looking at #Ferguson Missouri 2014 smh http://t.co/V3vuwlNBFF",1,1
5e+17,0.0,The fact that while we've been focused on #Ferguson another black man was killed by cops in LA and it barely made the news says a lot.,1,1
5e+17,0.0,"Also, the National Association of Black Psychologists will be on-site to provide free crisis counseling to residents of #Ferguson today.",1,1
5e+17,0.0,#JusticeForMikeBrown: Powerful photos from the #Ferguson police protests http://t.co/PfZ0GIAxE1 http://t.co/I4x6KRgnHE,1,1
5e+17,0.0,St. Louis area police forces are less diverse than communities they serve. By the numbers - http://t.co/L0svzVrZue #Ferguson #STL,1,1
5e+17,0.0,#Ferguson vs #BundyRanch See the difference? http://t.co/zKEMY38Uds,1,1
5e+17,0.0,Last night in #Ferguson started with joyous hymns &amp; calls for peace. It ended with another police shooting. My latest http://t.co/ckmGk9TnWA,1,1
5e+17,0.0,"The police do not consist of a few bad apples, the institution itself is rotten to the core. #Ferguson",1,1
5e+17,0.0,The events in #Ferguson Missouri remind us how and why America's police became so militarised http://t.co/wDnjslz0pk http://t.co/Fdr1r1KWpV,1,1
5e+17,0.0,"On a street in #Ferguson: Big wooden pellets &amp; aftermath, weapons used against peaceful protesters http://t.co/hma5qv8pls",1,1
5e+17,0.0,"Black folks deserve a more honest account of racial politics than 'it's all love, overlook color, and give peace a chance.'  #Ferguson",1,1
5e+17,0.0,"""They say we destroying our own neighborhood. We don't own nothing out here."" #Ferguson http://t.co/cVqf6kYkUL",1,1
5e+17,0.0,Great piece from @nytimes about the role of racial segregation in places like #Ferguson http://t.co/yPo7ifTlcc http://t.co/eE8ljLpqEZ,1,1
5e+17,0.0,This is what they aren't showing you on the media. These young men cleaning up after the riot. #Ferguson http://t.co/eDH53pfQyg,1,1
5e+17,0.0,A few feet from where #MichaelBrown was killed: #Ferguson http://t.co/BpMH784CFR,1,1
5e+17,0.0,"Armed gunmen shoot local man as part of their reign of terror in Iraq. Oops! Nope, that was police in #Ferguson. My mistake.",1,1
5e+17,0.0,"If Michael Brown had shot and killed a #Ferguson police officer, would his identity be kept secret for his &amp; his family's safety?",1,1
5e+17,0.0,You're either furious about this or protecting your entitlement. I believe it to be this simple: #Ferguson #Trayvon http://t.co/0SDoF5zobe,1,1
5e+17,0.0,People of #Ferguson: Stop #attacking our brave #heroes! -- http://t.co/DfxchWSDBM,1,1
5e+17,0.0,"WOW! #Ferguson police tell a resident a girl was shot in the head, she asks by who, partner of the cop silences him https://t.co/a0WfBzV5QU",1,1
5e+17,0.0,"#MorningReads: Terrifying result of police militarization on display in #Ferguson, MO http://t.co/hpJPTohzzi",1,1
5e+17,0.0,Realist picture you will see today.. #Ferguson http://t.co/PAMtLUxIXm,1,1
5e+17,0.0,"Image of #Ferguson protester throwing tear gas back at police, wearing the American flag, is amazing. http://t.co/JXi1sibnGG @AntonioFrench",1,1
5e+17,0.0,WAKE UP!!! #Ferguson http://t.co/4N8kRGBXUf,1,1
5e+17,0.0,#BREAKING first official news release from #Ferguson PD since death of #MikeBrown @kmov http://t.co/Z27k2DOm7J,1,1
5e+17,0.0,Looting &amp; rioting are terms that are loosely being used to describe all the civil disobedience in #Ferguson don't get it twisted #focus,1,1
5e+17,0.0,"#Ferguson police refuse to say who killed Michael Brown, but release looting suspects' names, ages, &amp; home addresses: http://t.co/NUVVp9vIGs",1,1
5e+17,0.0,"Remembering our friend Robin Williams, Updates on #Ferguson and #MikeBrown http://t.co/QBQJAuhb4v",1,1
5e+17,0.0,this is america? what the fuck is wrong with us? #Ferguson http://t.co/Zp4bEbkwiW,1,1
5e+17,0.0,Police pull up to #Ferguson in MRAPs &amp; point sniper rifles at unarmed protestors LIVE 11am-2pm CST http://t.co/OQtch0ubub,1,1
5e+17,0.0,"Ppl in #Ferguson v sensitive to media descriptions of rioting, so worth noting: only behavior accurately described as such happened Sun.",1,1
5e+17,0.0,Calling all journalists covering #MikeBrown #Ferguson FREE coffee/Wifi if you need a place to work! @AntonioFrench http://t.co/mn8W44Ov7z,1,1
5e+17,0.0,New statement from #Ferguson police on shooting of #MichaelBrown ht @abake6 http://t.co/bGeRVUVQDO,1,1
5e+17,0.0,#MikeBrown deserves to have these pictures circulating. Contribute to the movement #Ferguson #IfTheyGunnedMeDown http://t.co/Y5SvBwnAqD,1,1
5e+17,0.0,"""Don't shoot!"" #Ferguson #MichaelBrown http://t.co/5INhKTmkL5",1,1
5e+17,0.0,"Trayvon Martin, Jordan Davis, Jonathan Ferrell... and now #MikeBrown. Who is next?http://t.co/zgxUC7N7TJ #Ferguson http://t.co/QHDkP8BFIJ",1,1
5e+17,0.0,"White ""anti-looting"" high-horse riders listen up! Read &amp; follow @ProfessorCrunkhttp://t.co/L8DTcZCOvQ#Ferguson http://t.co/kNmvT8S2hb",1,1
5e+17,0.0,"Per @themarkberman: As of this AM, witness Dorian Johnson has still not spoken to St. Louis County PD despite ""numerous attempts"" #ferguson",1,1
5e+17,0.0,"cops aren't soldiers. soldiers are soldiers. if you want to be a soldier, enlist &amp; head for the desert. The USA is NOT a war zone. #ferguson",1,1
5e+17,0.0,Here is a collection of debris I found in #Ferguson yesterday there were tons more rubber bullets @mattdpearce http://t.co/aE3y1Z14BW,1,1
5e+17,0.0,"Sitting in McDonalds in #Ferguson, man says to cashier: ""They're trying to make this about looting...this is about police murdering a kid""",1,1
5e+17,0.0,More from #Ferguson this morning http://t.co/82Ylq2SqzK,1,1
5e+17,0.0,"On local tv now, @LauraKHettiger reports shooting victim last night in #Ferguson was 19-year-old male, shot multiple times by county police",1,1
5e+17,0.0,There is a RALLY TODAY!!!!! SPREAD THE WORD #Ferguson #STL #MIKEBROWN http://t.co/9FavXLbo5r,1,1
5e+17,0.0,Police militarization on display in #Ferguson http://t.co/m9jyPq3ALq,1,1
5e+17,0.0,"One pattern of the last few days: After police move the media out of the area, they become more heavy-handed and violent. #Ferguson",1,1
5e+17,0.0,Housing discrimination in everything: The NYT on racial inequality in #Fergusonhttp://t.co/l1ryYdFz8u http://t.co/4sBFSBYfa7,1,1
5e+17,0.0,Free Coffee to all journalists spreading awareness on #MikeBrown #Ferguson movement @stlpublicradio #DONTSHOOT http://t.co/67wkah3OVS,1,1
5e+17,0.0,"Right now the United States has a stronger militarized force in #Ferguson, Missouri than it does in Baghdad.",1,1
5e+17,0.0,"Again, WATCH: #Ferguson Police Fire Tear Gas on Protesters with ""Hands Up"" in Their Own Backyard http://t.co/BarqIACZw5",1,1
5e+17,0.0,"Lawyer for Dorian Johnson, eyewitness to #MichaelBrown shooting, tells me they will meet with both FBI and county prosecutor today #Ferguson",1,1
5e+17,0.0,"Again, please don't go to http://t.co/kDcuBRTXBo *unless* you want your IP logged. http://t.co/8yp3f6xv07 (big props to @plussone) #Ferguson",1,1
5e+17,0.0,#Ferguson Police Department Release First Official Statement On Shooting Of Mike Brown http://t.co/FIbarj06cz #JusticeForMikeBrown,1,1
5e+17,0.0,.@slmpd is not handling the shooting investigation in #Ferguson. We encourage anyone with information to contact @stlcountypd.,1,1
5e+17,0.0,End police brutality sign at #mikebrown memorial in #ferguson http://t.co/WH4Olf3W2v,1,1
5e+17,0.0,Welcome to #Ferguson where Americans started waking up to the militarization of their police force http://t.co/3MgfQYQolW,1,1
5e+17,0.0,A man picks up burning tear gas can and throws it back at police. #ferguson pic by @kodacohen http://t.co/qd9LjGNenk #hero,1,1
5e+17,0.0,Join us in O'Fallon Park at 6PM for a free concert event in celebration of #MikeBrown's life. #Ferguson's own @brianowenstv performing.,1,1
5e+17,0.0,"Police are using military weapons to occupy #Ferguson, Missouri: http://t.co/VnGMpxrdbI http://t.co/TAgA8A5MU6",1,1
5e+17,0.0,Captain America is Black: Man throwing a tear gas canister back at police in #Ferguson. (Photo by @kodacohen.) http://t.co/diHnTVojtu,1,1
5e+17,0.0,Natl bar :if #Ferguson officers name isn't released by Monday they will seek court order forcing the release. #MikeBrown @ksdknews,1,1
5e+17,0.0,"Riots hurt property values and ruin communities. Deters business from coming--then same ""activists"" complain, ""No jobs!""#Ferguson #tcot",1,1
5e+17,0.0,White CNN host complains that #Ferguson PD doesn't reflect city's racial diversity. CNN's line up doesn't reflect nation's diversity!#tcot,1,1
5e+17,0.0,"Man in flag shirt, holding a bag of chips, throws flaming can of tear gas BACK at #Ferguson police. My new hero. http://t.co/ryj6QkaF1w",1,1
5e+17,0.0,"No, this isn't Iraq or Gaza or Syria. This is the United States of America. #Ferguson #WTF (via @GerryDuggan) http://t.co/BcxvWjCW5N",1,1
5e+17,0.0,"Hey Obama &amp; FBI Here's A BIG LEAD 4 U! Look what's being handed out 2 #Ferguson Rioters, talk 2 the Sponsors!#tcot http://t.co/wJlOkoUPFc",1,1
5e+17,0.0,"Dont let irrational thoughts lead you,Dr. King's non violent movement got results. What has violence ever gotten us?#Ferguson #KeepingItReal",1,1
5e+17,0.0,Better Family life out here in the #FERGUSON community offering therapy for the residents of Canfield #MikeBrown http://t.co/SIiRImomBP,1,1
5e+17,0.0,"Where Was #Sharpton, Liberals, Obama?! Almost Exactly One Year Ago in #Ferguson Missouri http://t.co/lTluzAHrMf #tcot http://t.co/lOdFjDO5Ux",1,1
5e+17,0.0,How did the U.S. police get the weapons + tactics we're seeing in #Ferguson? See our report https://t.co/fGfa17WplH #JusticeForMikeBrown,1,1
5e+17,0.0,"Don't feel hopeless if you are far from #Ferguson. Organize your block or your hood. Unite tenants, support ex-offenders, #FilmThePolice.",1,1
5e+17,0.0,"WE OUT HERE IN #Ferguson cleaning up OUR city ! Handing out water, Gatorade, snacks, &amp; cleaning supplies #MikeBrown http://t.co/zmMRWFF0Ch",1,1
5e+17,0.0,"""This is not just a north side problem or a black problem, this is a St. Louis problem"" - Tom Naerper #Ferguson http://t.co/VYF5whVBRo",1,1
5e+17,0.0,"disarm the police RT @Criticl_me: ppl dont want ur ""protection"" anymore! #Ferguson #PoliceBrutality http://t.co/ssB7H7Eo5I @theindividuals",1,1
5e+17,0.0,"""Race relations are a top priority right now,"" says #Ferguson police chief. https://t.co/nzOddisKma",1,1
5e+17,0.0,She gets it. Why can't everyone else? #Ferguson #Equality #MikeBrown http://t.co/bIqHPWfdtf,1,1
5e+17,0.0,State Senator asks the #Ferguson police chief if she's going to be gassed again. https://t.co/as6iQJniPQ,1,1
5e+17,0.0,"#Anonymous released radio runs of #MikeBrown murder in #Ferguson. Cops call 4 backup, not EMS: http://t.co/mMQMpFD2BV http://t.co/xcpQ9qOi9B",1,1
5e+17,0.0,9 Powerful Photos That Show #Ferguson Is Pretty Much Being Treated Like A War Zone http://t.co/LXKipJ2I6Q,1,1
5e+17,0.0,RT @AntonioFrench: State Senator asks the #Ferguson police chief if she's going to be gassed again. https://t.co/nOjU8ikmr2,1,1
5e+17,0.0,Breaking: Anonymous posts St. Louis police tapes from day of #Ferguson shooting. http://t.co/uUp1y56mfz @YourAnonNews,1,1
5e+17,0.0,Important new image in #Ferguson via @leisazigman. http://t.co/V8zlGQNDJI,1,1
5e+17,0.0,"#Ferguson police chief ""we want the truth like everybody else does."" OK, then start with full transparency. Who shot #MikeBrown?",1,1
5e+17,0.0,Wow  RT @AntonioFrench: State Senator asks the #Ferguson police chief if she's going to be gassed again. https://t.co/wgnDJbEaGV,1,1
5e+17,0.0,"#Ferguson police chief has ""no doubt that the investigation will be conducted impartially."" Well WE ALL HAVE SERIOUS DOUBTS. #MikeBrown",1,1
5e+17,0.0,Feds asking anyone with info on #MikeBrown shooting in #Ferguson to call St. Louis FBI at 314-589-2500.,1,1
5e+17,0.0,That's horrible! RT @AntonioFrench: State Senator asks the #Ferguson police chief if she's going to be gassed again. https://t.co/kDe3iVM2Sm,1,1
5e+17,0.0,"State Sen. Maria Chappelle-Nadal: ""On Sunday, I literally had young people willing to die to get justice."" #Ferguson http://t.co/8FTN46ZBCH",1,1
5e+17,0.0,hey @goldietaylor shoot me a dm when you get a chance. I've got something you may want to see #ferguson,1,1
5e+17,0.0,No-Fly Zone over #Ferguson MO bans News Copters from Reporting on Protests http://t.co/hcsRiULLoyAnyone gotta drone?#OpFerguson,1,1
5e+17,0.0,"Anti-Gunners Donated $500k+ 2 Defeat Pro-Gun Sheriff, He Won Anyway! http://t.co/KdWIsaSDhT #tcot #2A #Ferguson #NRA http://t.co/9LQkU5JOlv",1,1
5e+17,0.0,The Dept. of Justice has made it official: The agency has opened a civil rights investigation into the #MikeBrown shooting. #Ferguson,1,1
5e+17,0.0,"Iconic: USA shirt, bag of chips in one hand, other throws back tear gas cannister at police by @kodacohen http://t.co/wsEu4sJ35P #Ferguson",1,1
5e+17,0.0,#BREAKING here's copy of joint statement from US Attorney re: #MikeBrown #Ferguson @kmov http://t.co/AQNT2X55tS,1,1
